,P1_x,P1_y,P2_x,P2_y,P3_x,P3_y
84,-10,0,0,-11.30444435890572,10,0
85,-10,0,0,-9.303572088386174,10,0
86,-10,0,0,-10.362195391893618,10,0
87,-10,0,0,-12.169201667245206,10,0
88,-10,0,0,-11.781523242443878,10,0
89,-10,0,0,-10.057751293917448,10,0
90,-10,0,0,9.822564198374678,10,0
91,-10,0,0,9.850683412531234,10,0
92,-10,0,0,10.129234282408179,10,0
93,-10,0,0,-9.791317850525674,10,0
94,-10,0,0,-9.722849347147761,10,0
95,-10,0,0,-9.40651181151393,10,0
96,-10,0,0,10.147112607120821,10,0
97,-10,0,0,-10.65279416501568,10,0
98,-10,0,0,7.262195379265886,10,0
99,-10,0,0,8.613017904195896,10,0
100,-10,0,0,-12.961102389118913,10,0
101,-10,0,0,-11.139871510548025,10,0
102,-10,0,0,9.543256311316071,10,0
103,-10,0,0,9.308149338292207,10,0
104,-10,0,0,10.255856699297,10,0
105,-10,0,0,11.480626430753897,10,0
106,-10,0,0,9.739317322993388,10,0
107,-10,0,0,-10.081379207515996,10,0
108,-10,0,0,8.081223725043538,10,0
109,-10,0,0,-10.460819382595439,10,0
110,-10,0,0,10.12830873705798,10,0
111,-10,0,0,10.185914797903708,10,0
112,-10,0,0,11.928835573706097,10,0
113,-10,0,0,-10.35976602251871,10,0
114,-10,0,0,11.64370240758306,10,0
115,-10,0,0,10.64435947637484,10,0
116,-10,0,0,-9.377236022591525,10,0
117,-10,0,0,9.654667364731926,10,0
118,-10,0,0,10.912682226078005,10,0
119,-10,0,0,10.163647183270479,10,0
120,-10,0,0,10.249083980085976,10,0
121,-10,0,0,-8.835779044796812,10,0
122,-10,0,0,-10.382752891546193,10,0
123,-10,0,0,9.124308846449333,10,0
124,-10,0,0,-11.261448051823221,10,0
125,-10,0,0,9.743809700596188,10,0
126,-10,0,0,-10.068710116145597,10,0
127,-10,0,0,11.22552210686202,10,0
128,-10,0,0,-10.350095490163868,10,0
129,-10,0,0,-10.604444038501146,10,0
130,-10,0,0,-7.996363083352643,10,0
131,-10,0,0,11.263576310175296,10,0
132,-10,0,0,-10.61323937943923,10,0
133,-10,0,0,-10.297872254619465,10,0
134,-10,0,0,10.131113147409637,10,0
135,-10,0,0,-10.244601954240423,10,0
136,-10,0,0,-11.290532473499738,10,0
137,-10,0,0,-11.032077851838213,10,0
138,-10,0,0,9.580302137360032,10,0
139,-10,0,0,-9.146831788239496,10,0
140,-10,0,0,10.202101175907329,10,0
141,-10,0,0,-10.353653218253266,10,0
142,-10,0,0,-9.416777205275869,10,0
143,-10,0,0,-7.662259034736481,10,0
144,-10,0,0,-11.672757740240819,10,0
145,-10,0,0,-9.355874683769258,10,0
146,-10,0,0,9.126454676430804,10,0
147,-10,0,0,-10.251392636103208,10,0
148,-10,0,0,8.383344302078896,10,0
149,-10,0,0,8.358951127815063,10,0
150,-10,0,0,-8.34040821365341,10,0
151,-10,0,0,-11.255933259314054,10,0
152,-10,0,0,10.136517345598332,10,0
153,-10,0,0,9.07877522800184,10,0
154,-10,0,0,-10.874207151719883,10,0
155,-10,0,0,10.133174296306565,10,0
156,-10,0,0,-9.484080283755386,10,0
157,-10,0,0,12.358861526930244,10,0
158,-10,0,0,-9.931938920485893,10,0
159,-10,0,0,11.067072249092995,10,0
160,-10,0,0,-10.489466392432558,10,0
161,-10,0,0,-9.920785191878986,10,0
162,-10,0,0,8.19047959678748,10,0
163,-10,0,0,-7.758539767752664,10,0
164,-10,0,0,10.148988413336783,10,0
165,-10,0,0,-10.217014851093857,10,0
166,-10,0,0,9.710933391817052,10,0
167,-10,0,0,-9.54653161440098,10,0
168,-10,0,0,10.211808580340037,10,0
169,-10,0,0,11.636451669415123,10,0
170,-10,0,0,8.495512591578896,10,0
171,-10,0,0,12.392815998770693,10,0
172,-10,0,0,-9.877797685920555,10,0
173,-10,0,0,-9.078422867200874,10,0
174,-10,0,0,9.620348706009263,10,0
175,-10,0,0,10.689776393676544,10,0
176,-10,0,0,11.286517603139291,10,0
177,-10,0,0,-8.942229674602089,10,0
178,-10,0,0,11.039495343799189,10,0
179,-10,0,0,11.22033715457926,10,0
180,-10,0,0,10.139969607528965,10,0
181,-10,0,0,10.275180416327617,10,0
182,-10,0,0,-10.938691483524744,10,0
183,-10,0,0,-9.427337164335336,10,0
184,-10,0,0,-10.046542006652981,10,0
185,-10,0,0,-9.50445480299228,10,0
186,-10,0,0,-10.09542972015972,10,0
187,-10,0,0,10.304133970944802,10,0
188,-10,0,0,-9.767724626897555,10,0
189,-10,0,0,10.147806195605272,10,0
190,-10,0,0,-9.423506502956405,10,0
191,-10,0,0,9.79145953978223,10,0
192,-10,0,0,8.484545757746552,10,0
193,-10,0,0,8.888532109274108,10,0
194,-10,0,0,9.246044909100599,10,0
195,-10,0,0,-9.621822097629158,10,0
196,-10,0,0,9.421407881124386,10,0
197,-10,0,0,-9.647137820253686,10,0
198,-10,0,0,-9.731129479151145,10,0
199,-10,0,0,-10.958417688913661,10,0
200,-10,0,0,-9.349069395433187,10,0
201,-10,0,0,10.11311419531418,10,0
202,-10,0,0,-8.455094386036945,10,0
203,-10,0,0,10.866003745191987,10,0
204,-10,0,0,9.425178453272613,10,0
205,-10,0,0,-10.962462470458624,10,0
206,-10,0,0,-11.32523606722695,10,0
207,-10,0,0,-9.661804503293233,10,0
208,-10,0,0,10.45800949105103,10,0
209,-10,0,0,-9.23761731313462,10,0
210,-10,0,0,-10.75271811278272,10,0
211,-10,0,0,-9.855344817988794,10,0
212,-10,0,0,-9.00348893655822,10,0
213,-10,0,0,10.812014216554312,10,0
214,-10,0,0,-10.336800414629753,10,0
215,-10,0,0,-8.410984236785687,10,0
216,-10,0,0,-10.82636762285258,10,0
217,-10,0,0,10.515678371386418,10,0
218,-10,0,0,-11.81854665892365,10,0
219,-10,0,0,10.964227735179673,10,0
220,-10,0,0,9.477882386207293,10,0
221,-10,0,0,-10.595804912973248,10,0
222,-10,0,0,-10.673592184066782,10,0
223,-10,0,0,-10.293533303969111,10,0
224,-10,0,0,9.536863668129568,10,0
225,-10,0,0,-9.41200214471424,10,0
226,-10,0,0,-10.099335387821606,10,0
227,-10,0,0,10.00244596346279,10,0
228,-10,0,0,-9.276338216820436,10,0
229,-10,0,0,-9.024325066250894,10,0
230,-10,0,0,10.695663783450426,10,0
231,-10,0,0,11.542755386530395,10,0
232,-10,0,0,9.771407213423354,10,0
233,-10,0,0,9.202404518727716,10,0
234,-10,0,0,10.646107390178784,10,0
235,-10,0,0,-10.927159474057941,10,0
236,-10,0,0,10.375296357541652,10,0
237,-10,0,0,9.84329224398548,10,0
238,-10,0,0,10.926428905237891,10,0
239,-10,0,0,10.208052522437104,10,0
240,-10,0,0,-9.056777565389792,10,0
241,-10,0,0,8.656290354085641,10,0
242,-10,0,0,-9.162567730798942,10,0
243,-10,0,0,9.054144254498528,10,0
244,-10,0,0,-11.814000491167928,10,0
245,-10,0,0,8.993473472047377,10,0
246,-10,0,0,10.280460030051294,10,0
247,-10,0,0,-9.442913072657442,10,0
248,-10,0,0,-9.961966365108054,10,0
249,-10,0,0,10.656132863760357,10,0
250,-10,0,0,-8.488727489414172,10,0
251,-10,0,0,9.974282480882975,10,0
252,-10,0,0,9.45505106034146,10,0
253,-10,0,0,-10.040575156802861,10,0
254,-10,0,0,11.450211850465145,10,0
255,-10,0,0,-8.941021618590206,10,0
256,-10,0,0,-9.641033079531548,10,0
257,-10,0,0,11.120045903305149,10,0
258,-10,0,0,10.559483057927824,10,0
259,-10,0,0,8.153148988567162,10,0
260,-10,0,0,9.919392689017046,10,0
261,-10,0,0,-9.56617844512526,10,0
262,-10,0,0,11.95875252911309,10,0
263,-10,0,0,-8.333438369333816,10,0
264,-10,0,0,12.235094778878914,10,0
265,-10,0,0,-9.388458181966934,10,0
266,-10,0,0,-11.178753586162724,10,0
267,-10,0,0,-10.126586533505973,10,0
268,-10,0,0,10.77106313071922,10,0
269,-10,0,0,9.356172893026688,10,0
270,-10,0,0,-11.203748040452028,10,0
271,-10,0,0,-9.994557639679039,10,0
272,-10,0,0,9.72304684256767,10,0
273,-10,0,0,9.05255714878558,10,0
274,-10,0,0,-9.672064726569781,10,0
275,-10,0,0,9.481464917183258,10,0
276,-10,0,0,10.530594926371814,10,0
277,-10,0,0,-10.636004609329285,10,0
278,-10,0,0,-9.954814546878161,10,0
279,-10,0,0,-10.276135671099173,10,0
280,-10,0,0,10.727217882696204,10,0
281,-10,0,0,-11.777720180186554,10,0
282,-10,0,0,9.789605852303426,10,0
283,-10,0,0,10.48504360465949,10,0
284,-10,0,0,-9.195461097797114,10,0
285,-10,0,0,7.974547414412853,10,0
286,-10,0,0,8.62879269658099,10,0
287,-10,0,0,-10.019905144504907,10,0
288,-10,0,0,-10.38485662030342,10,0
289,-10,0,0,-11.245956453874323,10,0
290,-10,0,0,-11.481947415124871,10,0
291,-10,0,0,-10.334206850825504,10,0
292,-10,0,0,10.573807329948465,10,0
293,-10,0,0,10.385806211906512,10,0
294,-10,0,0,-9.735069810429337,10,0
295,-10,0,0,-8.96360738637876,10,0
296,-10,0,0,9.62042760000718,10,0
297,-10,0,0,9.916894141885242,10,0
298,-10,0,0,-10.580294307950833,10,0
299,-10,0,0,-9.938558286452386,10,0
300,-10,0,0,-10.65607156175786,10,0
301,-10,0,0,11.313921865363033,10,0
302,-10,0,0,-8.765941803723612,10,0
303,-10,0,0,-10.332264566078939,10,0
304,-10,0,0,10.571008211270152,10,0
305,-10,0,0,-10.423107906065711,10,0
306,-10,0,0,8.128143767099765,10,0
307,-10,0,0,11.227220540867995,10,0
308,-10,0,0,-8.96900478275316,10,0
309,-10,0,0,10.688925740613499,10,0
310,-10,0,0,9.657640942112664,10,0
311,-10,0,0,10.814516949414738,10,0
312,-10,0,0,-10.760159931007458,10,0
313,-10,0,0,8.646354491435003,10,0
314,-10,0,0,9.971916512547653,10,0
315,-10,0,0,7.786802861038279,10,0
316,-10,0,0,-11.007844284183177,10,0
317,-10,0,0,-8.540389469870545,10,0
318,-10,0,0,-9.300028271546713,10,0
319,-10,0,0,11.040987343094507,10,0
320,-10,0,0,-10.078404539006845,10,0
321,-10,0,0,-9.019200449125016,10,0
322,-10,0,0,7.988300007164816,10,0
323,-10,0,0,8.322839497428125,10,0
324,-10,0,0,-9.905753107288778,10,0
325,-10,0,0,-10.7347645530723,10,0
326,-10,0,0,-9.787140622979706,10,0
327,-10,0,0,-10.150584645716574,10,0
328,-10,0,0,-10.190366272180619,10,0
329,-10,0,0,11.34800115861645,10,0
330,-10,0,0,-8.348082041517078,10,0
331,-10,0,0,8.812687646380478,10,0
332,-10,0,0,9.034887300778859,10,0
333,-10,0,0,9.433572240309172,10,0
334,-10,0,0,-9.177460587751833,10,0
335,-10,0,0,11.064114776523784,10,0
336,-10,0,0,-8.531738912793775,10,0
337,-10,0,0,-9.78071086105956,10,0
338,-10,0,0,-8.818323580701467,10,0
339,-10,0,0,9.233097952164018,10,0
340,-10,0,0,12.308762971417869,10,0
341,-10,0,0,-9.486891409321842,10,0
342,-10,0,0,-8.418771716706761,10,0
343,-10,0,0,-9.829834435056076,10,0
344,-10,0,0,-10.624346182286823,10,0
345,-10,0,0,-9.096727134684194,10,0
346,-10,0,0,-10.36762029426278,10,0
347,-10,0,0,9.521093380344865,10,0
348,-10,0,0,9.356499529120356,10,0
349,-10,0,0,-10.179707054628324,10,0
350,-10,0,0,-10.446294991686468,10,0
351,-10,0,0,8.67702152179492,10,0
352,-10,0,0,9.678700097026272,10,0
353,-10,0,0,-9.072913312382186,10,0
354,-10,0,0,-9.01114042669487,10,0
355,-10,0,0,9.367579360923875,10,0
356,-10,0,0,10.082130519840662,10,0
357,-10,0,0,-12.28568211613403,10,0
358,-10,0,0,-8.360911771589619,10,0
359,-10,0,0,10.885114774387462,10,0
360,-10,0,0,8.299591696850543,10,0
361,-10,0,0,8.938278015707589,10,0
362,-10,0,0,10.21857579688827,10,0
363,-10,0,0,-10.132860178355731,10,0
364,-10,0,0,-9.752700475167178,10,0
365,-10,0,0,10.976971432717713,10,0
366,-10,0,0,-9.86018582950329,10,0
367,-10,0,0,8.452960892369038,10,0
368,-10,0,0,9.740099822727979,10,0
369,-10,0,0,-10.097091322802205,10,0
370,-10,0,0,9.564310624179829,10,0
371,-10,0,0,9.80747781205293,10,0
372,-10,0,0,10.400001376290906,10,0
373,-10,0,0,9.59149169047761,10,0
374,-10,0,0,10.372531295205722,10,0
375,-10,0,0,-10.254486408082778,10,0
376,-10,0,0,-10.885378641794022,10,0
377,-10,0,0,-9.368026031060698,10,0
378,-10,0,0,9.541407689921794,10,0
379,-10,0,0,-10.719516283050119,10,0
380,-10,0,0,-8.640729515320249,10,0
381,-10,0,0,10.887734968342544,10,0
382,-10,0,0,11.91070737100777,10,0
383,-10,0,0,-10.444417219382752,10,0
384,-10,0,0,-10.394889284103524,10,0
385,-10,0,0,-9.546620437016605,10,0
386,-10,0,0,-10.247400482814397,10,0
387,-10,0,0,8.888367732485683,10,0
388,-10,0,0,9.718391225342646,10,0
389,-10,0,0,-11.370021090563595,10,0
390,-10,0,0,12.64813944339234,10,0
391,-10,0,0,9.282685825582682,10,0
392,-10,0,0,9.166773868915282,10,0
393,-10,0,0,10.480231525855086,10,0
394,-10,0,0,9.324234249211576,10,0
395,-10,0,0,-9.722631686234331,10,0
396,-10,0,0,-10.326642034153233,10,0
397,-10,0,0,9.911377719496189,10,0
398,-10,0,0,10.372650508922654,10,0
399,-10,0,0,10.11151794997999,10,0
400,-10,0,0,-11.16354282148083,10,0
401,-10,0,0,10.505032556641956,10,0
402,-10,0,0,-10.879226614050577,10,0
403,-10,0,0,9.280580232766845,10,0
404,-10,0,0,8.985421820090927,10,0
405,-10,0,0,-8.318031134183371,10,0
406,-10,0,0,-10.252053559980096,10,0
407,-10,0,0,8.972597960005949,10,0
408,-10,0,0,9.183511816368634,10,0
409,-10,0,0,-9.704207061217554,10,0
410,-10,0,0,7.8314344744547615,10,0
411,-10,0,0,11.322391205739606,10,0
412,-10,0,0,-9.919495967586961,10,0
413,-10,0,0,11.095239653445242,10,0
414,-10,0,0,9.309362924958938,10,0
415,-10,0,0,9.315667872385962,10,0
416,-10,0,0,8.321040925217218,10,0
417,-10,0,0,-9.915503073373232,10,0
418,-10,0,0,9.818241034634314,10,0
419,-10,0,0,-8.085225145746696,10,0
420,-10,0,0,11.356462494537784,10,0
421,-10,0,0,-11.087487201442539,10,0
422,-10,0,0,-11.342212762783571,10,0
423,-10,0,0,8.986763764363754,10,0
424,-10,0,0,11.255280564168332,10,0
425,-10,0,0,-10.411913222623351,10,0
426,-10,0,0,12.237425529165495,10,0
427,-10,0,0,-9.255440476034586,10,0
428,-10,0,0,8.637407891543889,10,0
429,-10,0,0,-10.453278747564985,10,0
430,-10,0,0,-8.922334635442583,10,0
431,-10,0,0,-11.489864148059526,10,0
432,-10,0,0,-10.468107019979131,10,0
433,-10,0,0,11.732288786582142,10,0
434,-10,0,0,-8.927197199448845,10,0
435,-10,0,0,-9.454357530241225,10,0
436,-10,0,0,10.684169589783934,10,0
437,-10,0,0,9.965070566564524,10,0
438,-10,0,0,10.325826134977614,10,0
439,-10,0,0,11.045379479996926,10,0
440,-10,0,0,-9.079227316654954,10,0
441,-10,0,0,10.635927185498655,10,0
442,-10,0,0,-8.50996851427725,10,0
443,-10,0,0,-10.72531149575335,10,0
444,-10,0,0,11.576023501260819,10,0
445,-10,0,0,9.699567342638552,10,0
446,-10,0,0,-8.780813342936215,10,0
447,-10,0,0,10.615389777397988,10,0
448,-10,0,0,9.454517139587947,10,0
449,-10,0,0,9.05941133776469,10,0
450,-10,0,0,9.07871383913449,10,0
451,-10,0,0,9.157063461894897,10,0
452,-10,0,0,11.209543957288691,10,0
453,-10,0,0,9.75914956382971,10,0
454,-10,0,0,-8.188140960579561,10,0
455,-10,0,0,-11.143140533862482,10,0
456,-10,0,0,8.572869598495137,10,0
457,-10,0,0,-11.431035037820504,10,0
458,-10,0,0,-10.103742086111817,10,0
459,-10,0,0,11.6963403635321,10,0
460,-10,0,0,-9.463376015126489,10,0
461,-10,0,0,10.528675271442985,10,0
462,-10,0,0,8.212288624127801,10,0
463,-10,0,0,-9.067042095548613,10,0
464,-10,0,0,10.611977673968447,10,0
465,-10,0,0,9.208150281602073,10,0
466,-10,0,0,10.026237287387508,10,0
467,-10,0,0,10.266632726967948,10,0
468,-10,0,0,8.676684045255241,10,0
469,-10,0,0,9.748019880655008,10,0
470,-10,0,0,10.363126999302038,10,0
471,-10,0,0,-9.481313022948857,10,0
472,-10,0,0,-9.101594028333091,10,0
473,-10,0,0,10.509984176026078,10,0
474,-10,0,0,11.331792593435079,10,0
475,-10,0,0,10.484233997513652,10,0
476,-10,0,0,-9.990570136370817,10,0
477,-10,0,0,10.605095777852146,10,0
478,-10,0,0,10.555044061365956,10,0
479,-10,0,0,11.402432605920595,10,0
480,-10,0,0,9.34236475453159,10,0
481,-10,0,0,-11.189348319146346,10,0
482,-10,0,0,-10.3407953419625,10,0
483,-10,0,0,11.28989203471275,10,0
484,-10,0,0,8.844856015891496,10,0
485,-10,0,0,-9.633894549832469,10,0
486,-10,0,0,10.742137675407324,10,0
487,-10,0,0,10.403531991679026,10,0
488,-10,0,0,-9.025084703282399,10,0
489,-10,0,0,-10.187499451755134,10,0
490,-10,0,0,-11.879663018762429,10,0
491,-10,0,0,11.228556447316958,10,0
492,-10,0,0,-10.90091422083583,10,0
493,-10,0,0,11.610760223590315,10,0
494,-10,0,0,-7.913037081536525,10,0
495,-10,0,0,-9.477900209574047,10,0
496,-10,0,0,-9.863803425111985,10,0
497,-10,0,0,-8.45970331156218,10,0
498,-10,0,0,-8.650576519109908,10,0
499,-10,0,0,9.78805045732342,10,0
500,-10,0,0,9.906001237365356,10,0
501,-10,0,0,-10.963179528219964,10,0
502,-10,0,0,-10.981810826930792,10,0
503,-10,0,0,10.013517245888798,10,0
504,-10,0,0,-7.890900125316588,10,0
505,-10,0,0,10.813924079948327,10,0
506,-10,0,0,8.224834151087293,10,0
507,-10,0,0,-8.763606432406814,10,0
508,-10,0,0,-9.89092670011161,10,0
509,-10,0,0,-8.97628159263532,10,0
510,-10,0,0,-10.089519680542743,10,0
511,-10,0,0,11.05172139879108,10,0
512,-10,0,0,8.32715348900386,10,0
513,-10,0,0,8.740702575443828,10,0
514,-10,0,0,-10.299439709320906,10,0
515,-10,0,0,9.173785822945277,10,0
516,-10,0,0,12.374800408450554,10,0
517,-10,0,0,8.463015343161718,10,0
518,-10,0,0,-9.909330754597045,10,0
519,-10,0,0,-7.28566413330953,10,0
520,-10,0,0,10.22501894998372,10,0
521,-10,0,0,10.11582748211728,10,0
522,-10,0,0,9.516711656033166,10,0
523,-10,0,0,11.548096511458397,10,0
524,-10,0,0,11.995598643625934,10,0
525,-10,0,0,11.213581485868932,10,0
526,-10,0,0,9.903729583067719,10,0
527,-10,0,0,-9.065927974459134,10,0
528,-10,0,0,9.42112199561782,10,0
529,-10,0,0,9.775598534928896,10,0
530,-10,0,0,-9.462101080130182,10,0
531,-10,0,0,-9.156622400659787,10,0
532,-10,0,0,-8.930611040950557,10,0
533,-10,0,0,-9.791151137488946,10,0
534,-10,0,0,-11.496607254874975,10,0
535,-10,0,0,9.816914633724497,10,0
536,-10,0,0,-11.967476254241365,10,0
537,-10,0,0,8.881485450859556,10,0
538,-10,0,0,-10.519907262006862,10,0
539,-10,0,0,-8.454330091899022,10,0
540,-10,0,0,-9.653890462605258,10,0
541,-10,0,0,-9.222878165079585,10,0
542,-10,0,0,9.327118494962674,10,0
543,-10,0,0,-11.982057235507586,10,0
544,-10,0,0,-11.292353501485218,10,0
545,-10,0,0,-10.768830593574437,10,0
546,-10,0,0,-10.830593225443035,10,0
547,-10,0,0,-8.83341193329412,10,0
548,-10,0,0,11.205249680315225,10,0
549,-10,0,0,-8.227282973737212,10,0
550,-10,0,0,-10.810139176285436,10,0
551,-10,0,0,-10.722905428537407,10,0
552,-10,0,0,-8.578307019016915,10,0
553,-10,0,0,9.142424077528785,10,0
554,-10,0,0,8.03866708213637,10,0
555,-10,0,0,8.3659585664474,10,0
556,-10,0,0,10.8507800974249,10,0
557,-10,0,0,8.456529017999001,10,0
558,-10,0,0,11.357417402344929,10,0
559,-10,0,0,10.080665225813584,10,0
560,-10,0,0,11.535623699024024,10,0
561,-10,0,0,10.328152856696896,10,0
562,-10,0,0,10.43159065711562,10,0
563,-10,0,0,11.165207629352777,10,0
564,-10,0,0,10.635711119879813,10,0
565,-10,0,0,-9.496357763210474,10,0
566,-10,0,0,11.1230300265649,10,0
567,-10,0,0,-10.249892406274023,10,0
568,-10,0,0,9.509116511908463,10,0
569,-10,0,0,-11.739274641366206,10,0
570,-10,0,0,9.038117993797435,10,0
571,-10,0,0,-8.668004269969948,10,0
572,-10,0,0,10.894068516175821,10,0
573,-10,0,0,-9.688555017992575,10,0
574,-10,0,0,9.535454000121616,10,0
575,-10,0,0,-11.022037322183762,10,0
576,-10,0,0,9.325778607393703,10,0
577,-10,0,0,9.057568246843353,10,0
578,-10,0,0,-11.083060578904265,10,0
579,-10,0,0,-10.115105358792265,10,0
580,-10,0,0,-8.978549568887592,10,0
581,-10,0,0,-9.65677852525127,10,0
582,-10,0,0,-9.969433378304045,10,0
583,-10,0,0,-9.416029646489205,10,0
584,-10,0,0,-8.079771369157573,10,0
585,-10,0,0,10.183334497143706,10,0
586,-10,0,0,10.282289271112228,10,0
587,-10,0,0,11.995988984573676,10,0
588,-10,0,0,10.640447682590903,10,0
589,-10,0,0,-9.80393097116928,10,0
590,-10,0,0,-10.868103420069598,10,0
591,-10,0,0,9.132990837165208,10,0
592,-10,0,0,10.123126235424667,10,0
593,-10,0,0,9.087417994920376,10,0
594,-10,0,0,-9.225171894071208,10,0
595,-10,0,0,-9.603522296645188,10,0
596,-10,0,0,-10.576369344814609,10,0
597,-10,0,0,10.625879513895947,10,0
598,-10,0,0,10.555401242296787,10,0
599,-10,0,0,9.99092684392963,10,0
600,-10,0,0,-8.968514382583844,10,0
601,-10,0,0,10.9153275372167,10,0
602,-10,0,0,-10.243635570177675,10,0
603,-10,0,0,-9.047582830271939,10,0
604,-10,0,0,-9.403998446665328,10,0
605,-10,0,0,10.527016530343499,10,0
606,-10,0,0,9.076409744882552,10,0
607,-10,0,0,9.20669354522074,10,0
608,-10,0,0,8.507044677399625,10,0
609,-10,0,0,-10.26015101408034,10,0
610,-10,0,0,-9.358948448077252,10,0
611,-10,0,0,9.340493321484644,10,0
612,-10,0,0,-9.491284831219323,10,0
613,-10,0,0,-10.682181954318798,10,0
614,-10,0,0,-10.150450176376113,10,0
615,-10,0,0,-10.842680008583466,10,0
616,-10,0,0,9.555872448024152,10,0
617,-10,0,0,10.26263904324545,10,0
618,-10,0,0,-10.855631409203484,10,0
619,-10,0,0,-10.234951675141927,10,0
620,-10,0,0,-9.597154792176562,10,0
621,-10,0,0,9.15854673027588,10,0
622,-10,0,0,-10.436914430364512,10,0
623,-10,0,0,9.01448703777054,10,0
624,-10,0,0,11.450333482476625,10,0
625,-10,0,0,-12.522028248623407,10,0
626,-10,0,0,10.247562814972513,10,0
627,-10,0,0,10.742204855872142,10,0
628,-10,0,0,10.74667588248855,10,0
629,-10,0,0,9.49540098780935,10,0
630,-10,0,0,9.795450324274846,10,0
631,-10,0,0,9.939445781950596,10,0
632,-10,0,0,11.099748716695496,10,0
633,-10,0,0,-9.818609723552523,10,0
634,-10,0,0,11.16831345661205,10,0
635,-10,0,0,9.537235374645412,10,0
636,-10,0,0,8.472498395673407,10,0
637,-10,0,0,-10.355733505456199,10,0
638,-10,0,0,-12.032598228071073,10,0
639,-10,0,0,-8.477679971178055,10,0
640,-10,0,0,9.623372705609919,10,0
641,-10,0,0,9.446139349142362,10,0
642,-10,0,0,-9.273118690076899,10,0
643,-10,0,0,-8.941667491544507,10,0
644,-10,0,0,-8.719796138084876,10,0
645,-10,0,0,-8.555273599276074,10,0
646,-10,0,0,-11.083821777663875,10,0
647,-10,0,0,-9.96246839679624,10,0
